date,platform,country,networks,market_volume
2021-08-26,Android,UK,other,88464.91132653061
2021-08-26,Android,UK,Facebook,386498.26355628064
2021-08-26,Android,UK,AdMob,1045738.5356139052
2021-08-23,Android,UK,Facebook,280003.6092526745
2021-08-23,Android,UK,other,145774.42197014927
2021-08-23,Android,UK,Chartboost,88524.91867586205
2021-08-23,Android,UK,Unity,149762.61766109784
2021-08-23,Android,UK,AdMob,862151.8719136416
2021-08-23,Android,UK,AppLovin,169058.3645384676
2021-08-23,Android,UK,IronSource,221979.9450738916
2021-08-23,iOS,US,other,860811.6289823609
2021-08-23,iOS,US,Amazon,773725.5833564815
2021-08-23,iOS,US,Unity,1881570.4420668508
2021-08-23,iOS,US,Chartboost,519302.37147934356
2021-08-23,iOS,US,Facebook,2258501.4241716736
2021-08-23,iOS,US,AdMob,5309223.71317551
2021-08-23,iOS,US,IronSource,1614393.3422590669
2021-08-23,iOS,US,AppLovin,1430147.502644881
2021-08-24,Android,AR,Chartboost,22640.83123537415
2021-08-24,Android,AR,Amazon,39339.5145
2021-08-24,Android,AR,AdMob,68254.80878899326
2021-08-24,Android,AR,IronSource,35947.43592823713
2021-08-24,Android,AR,other,33269.14424166666
2021-08-24,Android,AR,AppLovin,80556.08869209807
2021-08-24,Android,AR,Facebook,40829.84593295795
2021-08-24,Android,AR,Unity,51636.81930931036
2021-08-29,Android,US,IronSource,1895039.562828748
2021-08-29,Android,US,Chartboost,563308.770539207
2021-08-29,Android,US,Amazon,2455290.3695378657
2021-08-29,Android,US,Unity,2607653.4825938344
2021-08-29,Android,US,Facebook,6143232.409317425
2021-08-29,Android,US,AdMob,10149585.71180586
2021-08-29,Android,US,other,1245779.45679
2021-08-29,Android,US,AppLovin,2371474.1427317755
2021-08-29,iOS,US,AdMob,6613575.742118252
2021-08-29,iOS,US,Facebook,3944606.4025672437
2021-08-29,iOS,US,AppLovin,1854216.452430212
2021-08-29,iOS,US,Amazon,1786765.4204210527
2021-08-29,iOS,US,Chartboost,642786.0489864821
2021-08-29,iOS,US,Unity,2706607.6882941257
2021-08-29,iOS,US,other,1131824.103751783
2021-08-29,iOS,US,IronSource,2444366.731864455
2021-08-29,Android,AR,Unity,56042.000464362136
2021-08-29,Android,AR,other,57916.07892593702
2021-08-29,Android,AR,IronSource,21093.278684878045
2021-08-29,Android,AR,AppLovin,139250.01096774192
2021-08-29,Android,AR,AdMob,94258.67009586457
2021-08-29,Android,AR,Amazon,38861.873174311935
2021-08-29,Android,AR,Chartboost,27118.948517928286
2021-08-29,Android,AR,Facebook,51120.11416352941
2021-08-28,iOS,AR,Amazon,985.938148148148
2021-08-28,iOS,AR,other,750.049342403628
2021-08-28,iOS,AR,AppLovin,2262.7971219512197
2021-08-28,iOS,AR,IronSource,2908.748644067796
2021-08-28,iOS,AR,Unity,10431.015833333337
2021-08-28,iOS,AR,Facebook,2316.818295
2021-08-28,iOS,AR,Chartboost,2642.096072
2021-08-23,Android,US,IronSource,1375623.34
2021-08-23,Android,US,Facebook,3048667.469305356
2021-08-23,Android,US,other,920631.2369491528
2021-08-23,Android,US,Amazon,1466139.022204527
2021-08-23,Android,US,AdMob,6669066.110225806
2021-08-23,Android,US,AppLovin,1567856.0969848915
2021-08-23,Android,US,Chartboost,917020.24512
2021-08-23,Android,US,Unity,1730527.7418561948
2021-08-29,Android,UK,IronSource,256564.3967213115
2021-08-29,Android,UK,Chartboost,155318.26565026178
2021-08-29,Android,UK,Unity,256097.91600000003
2021-08-29,Android,UK,Facebook,583158.8737
2021-08-29,Android,UK,AdMob,1779114.3854269388
2021-08-29,Android,UK,other,180565.6754226804
2021-08-29,Android,UK,AppLovin,205644.86551950188
2021-08-28,Android,AR,AdMob,89336.0609251367
2021-08-28,Android,AR,Facebook,54244.99024123576
2021-08-28,Android,AR,IronSource,25325.975292138937
2021-08-28,Android,AR,AppLovin,99732.09912195124
2021-08-28,Android,AR,Amazon,37951.56234192037
2021-08-28,Android,AR,Unity,59745.82047333332
2021-08-28,Android,AR,other,78267.61583942652
2021-08-28,Android,AR,Chartboost,27673.186193103447
2021-08-27,Android,AR,other,68786.86365082108
2021-08-27,Android,AR,Unity,56445.95653242785
2021-08-27,Android,AR,Amazon,38020.80871753246
2021-08-27,Android,AR,Chartboost,25540.50472122093
2021-08-27,Android,AR,Facebook,51287.68250932741
2021-08-27,Android,AR,AdMob,76432.89625150684
2021-08-27,Android,AR,IronSource,20649.168474519232
2021-08-27,Android,AR,AppLovin,143752.58422000002
2021-08-24,Android,US,other,799962.748122353
2021-08-24,Android,US,Unity,2044770.4963408352
2021-08-24,Android,US,Amazon,1479444.2824390247
2021-08-24,Android,US,Chartboost,631765.9450507178
2021-08-24,Android,US,AdMob,6260371.425382055
2021-08-24,Android,US,Facebook,3918560.740181205
2021-08-24,Android,US,AppLovin,1886093.682190813
2021-08-24,Android,US,IronSource,1423455.2636934782
2021-08-25,Android,UK,AdMob,1224403.6461539571
2021-08-25,Android,UK,AppLovin,148641.26749962266
2021-08-25,Android,UK,IronSource,197430.9008797654
2021-08-25,Android,UK,Facebook,320304.50321829173
2021-08-25,Android,UK,Chartboost,88798.25825786803
2021-08-25,Android,UK,Unity,219656.91907688786
2021-08-25,Android,UK,other,181050.1978302439
2021-08-26,iOS,AR,other,469.32904928292055
2021-08-26,iOS,AR,Chartboost,2470.0704
2021-08-26,iOS,AR,Unity,10390.857413793105
2021-08-26,iOS,AR,Amazon,1502.142
2021-08-26,iOS,AR,AppLovin,2195.1861265822786
2021-08-26,iOS,AR,Facebook,2396.440493023256
2021-08-26,iOS,AR,IronSource,2835.54
2021-08-27,Android,UK,Chartboost,100046.30073962263
2021-08-27,Android,UK,AdMob,1467417.8524528048
2021-08-27,Android,UK,other,79398.46072888888
2021-08-27,Android,UK,Facebook,402512.4148579752
2021-08-27,Android,UK,IronSource,169256.94069512194
2021-08-27,Android,UK,AppLovin,150804.79328385546
2021-08-27,Android,UK,Unity,196714.83533268288
2021-08-28,iOS,UK,AppLovin,75418.38844333749
2021-08-28,iOS,UK,Facebook,199854.1449152542
2021-08-28,iOS,UK,AdMob,445787.39753086417
2021-08-28,iOS,UK,other,100003.76394957982
2021-08-28,iOS,UK,Chartboost,80464.37965373133
2021-08-28,iOS,UK,Unity,116080.81729349734
2021-08-28,iOS,UK,IronSource,140984.67542262678
2021-08-26,Android,AR,Facebook,39837.99907187106
2021-08-26,Android,AR,other,33400.76777570489
2021-08-26,Android,AR,Amazon,36049.716708074535
2021-08-26,Android,AR,Unity,50187.75137094868
2021-08-26,Android,AR,Chartboost,25076.08969593496
2021-08-26,Android,AR,AppLovin,87641.66001449278
2021-08-26,Android,AR,AdMob,71935.50805093696
2021-08-26,Android,AR,IronSource,17426.85839575
2021-08-27,Android,US,AdMob,7985065.78399008
2021-08-27,Android,US,other,915283.3254466705
2021-08-27,Android,US,Amazon,1719048.229765382
2021-08-27,Android,US,AppLovin,1843532.4077576743
2021-08-27,Android,US,IronSource,1255756.5053364465
2021-08-27,Android,US,Facebook,5141900.409268475
2021-08-27,Android,US,Unity,2248539.3405084703
2021-08-27,Android,US,Chartboost,688604.8635793314
2021-08-24,iOS,US,AppLovin,1327245.7998636982
2021-08-24,iOS,US,IronSource,2045394.4032722518
2021-08-24,iOS,US,Amazon,1162246.1077859777
2021-08-24,iOS,US,Chartboost,440245.1004725611
2021-08-24,iOS,US,Unity,1873875.5536909318
2021-08-24,iOS,US,other,869282.6893283583
2021-08-24,iOS,US,Facebook,2400932.8625014448
2021-08-24,iOS,US,AdMob,5442276.87981477
2021-08-25,iOS,UK,other,109107.9826744186
2021-08-25,iOS,UK,IronSource,152680.61414538312
2021-08-25,iOS,UK,AppLovin,79943.89976401179
2021-08-25,iOS,UK,AdMob,915498.3234892857
2021-08-25,iOS,UK,Unity,124848.1212970451
2021-08-25,iOS,UK,Chartboost,85029.45308041238
2021-08-25,iOS,UK,Facebook,400760.7000727273
2021-08-23,Android,AR,IronSource,23177.454542788462
2021-08-23,Android,AR,AppLovin,73386.26678362572
2021-08-23,Android,AR,Chartboost,25438.93773960396
2021-08-23,Android,AR,Unity,44015.54200284024
2021-08-23,Android,AR,other,21315.66281373511
2021-08-23,Android,AR,Facebook,38142.30015997726
2021-08-23,Android,AR,Amazon,32663.23177330897
2021-08-23,Android,AR,AdMob,80731.10771554234
2021-08-23,iOS,AR,AdMob,121952.25
2021-08-23,iOS,AR,other,492.6268666666666
2021-08-23,iOS,AR,Amazon,2439.045
2021-08-23,iOS,AR,Unity,6573.523719512194
2021-08-23,iOS,AR,IronSource,2736.6665625000005
2021-08-23,iOS,AR,AppLovin,2244.5199386503064
2021-08-23,iOS,AR,Facebook,2266.587272727273
2021-08-23,iOS,AR,Chartboost,1315.7417064220185
2021-08-25,iOS,AR,Amazon,3805.092
2021-08-25,iOS,AR,Unity,12702.482419354841
2021-08-25,iOS,AR,Facebook,2429.348531707317
2021-08-25,iOS,AR,Chartboost,1672.0433650485434
2021-08-25,iOS,AR,AppLovin,2042.8713990825684
2021-08-25,iOS,AR,IronSource,3014.450625
2021-08-25,iOS,AR,other,488.1109306892066
2021-08-25,iOS,US,other,939262.3618250728
2021-08-25,iOS,US,AppLovin,1619637.354513064
2021-08-25,iOS,US,IronSource,2125501.763884171
2021-08-25,iOS,US,AdMob,5565169.243796212
2021-08-25,iOS,US,Chartboost,508551.60434042546
2021-08-25,iOS,US,Amazon,813190.8503644548
2021-08-25,iOS,US,Facebook,2540416.4733815403
2021-08-25,iOS,US,Unity,2184972.8970741862
2021-08-24,iOS,UK,AppLovin,81759.20892398816
2021-08-24,iOS,UK,IronSource,146564.32115523468
2021-08-24,iOS,UK,Unity,108187.6204040698
2021-08-24,iOS,UK,other,169254.1566
2021-08-24,iOS,UK,Chartboost,76530.98927751937
2021-08-24,iOS,UK,Facebook,134457.1956
2021-08-24,iOS,UK,AdMob,686496.5508932736
2021-08-26,iOS,UK,AdMob,772339.00176
2021-08-26,iOS,UK,other,158432.03803486234
2021-08-26,iOS,UK,AppLovin,89792.11319609967
2021-08-26,iOS,UK,IronSource,136230.34943181815
2021-08-26,iOS,UK,Facebook,740890.6855862071
2021-08-26,iOS,UK,Unity,107887.7684494382
2021-08-26,iOS,UK,Chartboost,82032.82529426753
2021-08-26,Android,US,AppLovin,1850577.07873046
2021-08-26,Android,US,Chartboost,637085.9609217391
2021-08-26,Android,US,Amazon,1568621.8085167462
2021-08-26,Android,US,other,796814.6700286806
2021-08-26,Android,US,Facebook,3803708.977523884
2021-08-26,Android,US,IronSource,1132531.9082099998
2021-08-26,Android,US,Unity,1931690.4586602682
2021-08-26,Android,US,AdMob,6534720.644789066
2021-08-27,iOS,US,Facebook,2678269.125501387
2021-08-27,iOS,US,AdMob,5319253.1150496835
2021-08-27,iOS,US,Chartboost,508250.9047581228
2021-08-27,iOS,US,Amazon,1025423.995909091
2021-08-27,iOS,US,Unity,1996152.1416
2021-08-27,iOS,US,AppLovin,1838363.6272082138
2021-08-27,iOS,US,other,955102.4937436228
2021-08-27,iOS,US,IronSource,1943307.6900609657
2021-08-27,iOS,UK,Facebook,409481.975
2021-08-27,iOS,UK,other,116633.85265193367
2021-08-27,iOS,UK,Unity,104340.85868715085
2021-08-27,iOS,UK,Chartboost,82339.1053788618
2021-08-27,iOS,UK,AppLovin,72288.52351485149
2021-08-27,iOS,UK,AdMob,525736.6799999999
2021-08-27,iOS,UK,IronSource,146207.28088235296
2021-08-24,Android,UK,Chartboost,108561.84578918916
2021-08-24,Android,UK,Unity,171792.91543764705
2021-08-24,Android,UK,AdMob,1302075.5639907122
2021-08-24,Android,UK,IronSource,192215.21689373296
2021-08-24,Android,UK,AppLovin,134572.4576674699
2021-08-24,Android,UK,Facebook,373999.33145663055
2021-08-24,Android,UK,other,127719.38933544305
2021-08-28,Android,UK,AdMob,1651430.1989792443
2021-08-28,Android,UK,AppLovin,230572.89597222212
2021-08-28,Android,UK,Facebook,540494.5379718129
2021-08-28,Android,UK,IronSource,237296.5173058064
2021-08-28,Android,UK,other,144727.41649702966
2021-08-28,Android,UK,Unity,261423.16193583328
2021-08-28,Android,UK,Chartboost,220987.18691636363
2021-08-23,iOS,UK,Chartboost,92719.98001095893
2021-08-23,iOS,UK,Unity,142131.0137455197
2021-08-23,iOS,UK,AdMob,858778.5600376544
2021-08-23,iOS,UK,AppLovin,79372.79672961374
2021-08-23,iOS,UK,IronSource,141537.866797066
2021-08-23,iOS,UK,Facebook,222749.3493
2021-08-23,iOS,UK,other,107349.084
2021-08-28,Android,US,AdMob,10111242.275738612
2021-08-28,Android,US,AppLovin,2276530.8487774213
2021-08-28,Android,US,IronSource,1595142.9891095296
2021-08-28,Android,US,Amazon,2214656.2803209983
2021-08-28,Android,US,other,1270107.4153539822
2021-08-28,Android,US,Chartboost,587557.8075076923
2021-08-28,Android,US,Facebook,5765394.128696066
2021-08-28,Android,US,Unity,2607854.1649359725
2021-08-26,iOS,US,other,892378.648749296
2021-08-26,iOS,US,Amazon,1073294.5308678732
2021-08-26,iOS,US,AdMob,5153355.62491603
2021-08-26,iOS,US,IronSource,2129895.168906395
2021-08-26,iOS,US,AppLovin,1617745.7981728797
2021-08-26,iOS,US,Facebook,2596856.9193
2021-08-26,iOS,US,Chartboost,480859.68196261686
2021-08-26,iOS,US,Unity,1969304.9048857368
2021-08-25,Android,AR,AdMob,70748.51179044384
2021-08-25,Android,AR,AppLovin,115806.51791666668
2021-08-25,Android,AR,IronSource,40111.194036144574
2021-08-25,Android,AR,Facebook,42958.07219136869
2021-08-25,Android,AR,other,37230.159916596116
2021-08-25,Android,AR,Unity,49684.358549206845
2021-08-25,Android,AR,Amazon,43035.809551056336
2021-08-25,Android,AR,Chartboost,62253.3269532258
2021-08-29,iOS,AR,AppLovin,2894.879856459331
2021-08-29,iOS,AR,Facebook,3022.926873076923
2021-08-29,iOS,AR,IronSource,2504.103333333333
2021-08-29,iOS,AR,other,636.6307003663004
2021-08-29,iOS,AR,Unity,4439.092272727273
2021-08-29,iOS,AR,Chartboost,1931.4240252631573
2021-08-29,iOS,AR,Amazon,1926.233333333333
2021-08-29,iOS,UK,Facebook,333993.74009433965
2021-08-29,iOS,UK,AppLovin,96216.31778301887
2021-08-29,iOS,UK,Unity,146812.8985654054
2021-08-29,iOS,UK,Chartboost,106669.47166989473
2021-08-29,iOS,UK,IronSource,180990.995347766
2021-08-29,iOS,UK,other,135697.99633663366
2021-08-29,iOS,UK,AdMob,945789.5036269429
2021-09-02,Android,UK,Unity,126358.16898734176
2021-09-02,Android,UK,other,128393.5140025532
2021-09-02,Android,UK,Chartboost,106167.03156
2021-09-02,Android,UK,Facebook,380852.3968455936
2021-09-02,Android,UK,AppLovin,169790.15811943464
2021-09-02,Android,UK,IronSource,240281.22096774195
2021-09-02,Android,UK,AdMob,1119810.526656376
2021-08-30,Android,AR,Amazon,26867.98979591837
2021-08-30,Android,AR,AppLovin,85992.84346153846
2021-08-30,Android,AR,IronSource,13468.755067714286
2021-08-30,Android,AR,Unity,40499.22125907692
2021-08-30,Android,AR,Facebook,41218.18177159663
2021-08-30,Android,AR,Chartboost,26293.12944813084
2021-08-30,Android,AR,other,60419.12283772303
2021-08-30,Android,AR,AdMob,74625.63337531914
2021-09-05,iOS,AR,IronSource,4930.729791666667
2021-09-05,iOS,AR,Facebook,547.757175
2021-09-05,iOS,AR,AppLovin,2437.6014634146336
2021-09-05,iOS,AR,Chartboost,2186.6495620253163
2021-09-05,iOS,AR,other,574.6502612716763
2021-09-05,iOS,AR,Amazon,3514.4320000000002
2021-09-04,iOS,UK,Chartboost,116634.6675375
2021-09-04,iOS,UK,Unity,127625.61909625668
2021-09-04,iOS,UK,Facebook,272431.9208333333
2021-09-04,iOS,UK,AdMob,561378.9525423729
2021-09-04,iOS,UK,other,174958.11463366338
2021-09-04,iOS,UK,IronSource,144774.35502392342
2021-09-04,iOS,UK,AppLovin,93221.51413173652
2021-09-03,Android,UK,other,132952.37852200773
2021-09-03,Android,UK,Unity,153926.69911764705
2021-09-03,Android,UK,AdMob,838411.877761838
2021-09-03,Android,UK,AppLovin,161915.28263076927
2021-09-03,Android,UK,Chartboost,102703.80854999996
2021-09-03,Android,UK,Facebook,405199.76893790736
2021-09-03,Android,UK,IronSource,244389.76637554585
2021-09-05,Android,US,Facebook,6609400.956372806
2021-09-05,Android,US,other,1106612.5098178876
2021-09-05,Android,US,AppLovin,2544011.839966454
2021-09-05,Android,US,Chartboost,1108871.7020749282
2021-09-05,Android,US,Unity,2870569.931363192
2021-09-05,Android,US,Amazon,2447492.9168776367
2021-09-05,Android,US,IronSource,2161527.328280702
2021-09-05,Android,US,AdMob,12340496.361737644
2021-09-01,iOS,US,Amazon,911895.9977678572
2021-09-01,iOS,US,other,769113.4552146493
2021-09-01,iOS,US,IronSource,1678229.5030253513
2021-09-01,iOS,US,Chartboost,459529.15982044203
2021-09-01,iOS,US,Unity,1103632.6897968166
2021-09-01,iOS,US,AppLovin,1060085.375753988
2021-09-01,iOS,US,AdMob,5702312.616485294
2021-09-01,iOS,US,Facebook,1825381.8271187847
2021-09-03,iOS,AR,Facebook,1202.9401043478265
2021-09-03,iOS,AR,AppLovin,1966.374069767442
2021-09-03,iOS,AR,IronSource,3077.0058
2021-09-03,iOS,AR,other,360.6947020725389
2021-09-03,iOS,AR,Unity,7851.45075
2021-09-03,iOS,AR,Chartboost,941.1731297872336
2021-08-30,iOS,UK,AdMob,671531.141111111
2021-08-30,iOS,UK,Chartboost,106074.09858051283
2021-08-30,iOS,UK,Unity,105662.55844277928
2021-08-30,iOS,UK,other,178021.09034482762
2021-08-30,iOS,UK,IronSource,170318.61864705884
2021-08-30,iOS,UK,Facebook,631909.4425030304
2021-08-30,iOS,UK,AppLovin,78218.30432591621
2021-09-01,Android,UK,AppLovin,203319.3922527016
2021-09-01,Android,UK,AdMob,1245640.1833803616
2021-09-01,Android,UK,Chartboost,104808.639877707
2021-09-01,Android,UK,Facebook,423737.5624343258
2021-09-01,Android,UK,IronSource,258334.39070631977
2021-09-01,Android,UK,other,97739.27794755044
2021-09-01,Android,UK,Unity,308475.98449105263
2021-08-30,Android,UK,Facebook,398555.6811250224
2021-08-30,Android,UK,Unity,182039.644520548
2021-08-30,Android,UK,other,124739.03687142856
2021-08-30,Android,UK,IronSource,219828.53842850128
2021-08-30,Android,UK,AppLovin,138444.36931655786
2021-08-30,Android,UK,Chartboost,143113.87433949581
2021-08-30,Android,UK,AdMob,1437032.1130661438
2021-09-02,Android,AR,Facebook,49353.94139151903
2021-09-02,Android,AR,Amazon,46382.28071672354
2021-09-02,Android,AR,Unity,53712.99893898304
2021-09-02,Android,AR,other,40595.2960725
2021-09-02,Android,AR,AppLovin,131292.35911458332
2021-09-02,Android,AR,Chartboost,34493.03155688623
2021-09-02,Android,AR,IronSource,17421.14933452869
2021-09-02,Android,AR,AdMob,83199.0784653293
2021-09-04,iOS,US,Chartboost,516152.6360023176
2021-09-04,iOS,US,Unity,2453407.1163873044
2021-09-04,iOS,US,Amazon,1795075.108538961
2021-09-04,iOS,US,Facebook,3262331.1342616826
2021-09-04,iOS,US,other,1236761.100818552
2021-09-04,iOS,US,AppLovin,1407920.6231614538
2021-09-04,iOS,US,IronSource,2956338.0610503494
2021-09-04,iOS,US,AdMob,7001423.364693044
2021-08-31,Android,AR,other,53440.17902748414
2021-08-31,Android,AR,AdMob,71410.47519446367
2021-08-31,Android,AR,Amazon,28189.679900990097
2021-08-31,Android,AR,Unity,37939.811962716056
2021-08-31,Android,AR,Chartboost,18358.19042478386
2021-08-31,Android,AR,Facebook,37264.094535896365
2021-08-31,Android,AR,AppLovin,98564.07354838712
2021-08-31,Android,AR,IronSource,18065.99419191759
2021-09-05,Android,AR,other,39254.34151517184
2021-09-05,Android,AR,AppLovin,134503.36857142855
2021-09-05,Android,AR,IronSource,23341.896278071545
2021-09-05,Android,AR,Amazon,41935.270372881365
2021-09-05,Android,AR,Unity,53185.21584
2021-09-05,Android,AR,Chartboost,38848.5877511628
2021-09-05,Android,AR,Facebook,60655.382371529326
2021-09-05,Android,AR,AdMob,98229.85774762016
2021-09-03,Android,US,AdMob,7146015.995941201
2021-09-03,Android,US,other,873816.5457520747
2021-09-03,Android,US,Amazon,1565322.1518436363
2021-09-03,Android,US,Unity,2337216.9994569155
2021-09-03,Android,US,Chartboost,543438.2389285713
2021-09-03,Android,US,IronSource,1670390.4388998034
2021-09-03,Android,US,AppLovin,1986744.32255596
2021-09-03,Android,US,Facebook,4504363.140509178
2021-09-03,iOS,UK,Facebook,299675.2161290323
2021-09-03,iOS,UK,Unity,85710.23717418034
2021-09-03,iOS,UK,IronSource,131365.64708171206
2021-09-03,iOS,UK,AppLovin,55919.695192307685
2021-09-03,iOS,UK,AdMob,622791.5177337581
2021-09-03,iOS,UK,Chartboost,75324.56951980907
2021-09-03,iOS,UK,other,173650.70117647055
2021-08-31,Android,UK,Chartboost,137829.18356363635
2021-08-31,Android,UK,Facebook,434608.462704
2021-08-31,Android,UK,AdMob,1307404.9950215246
2021-08-31,Android,UK,other,120654.59926851385
2021-08-31,Android,UK,IronSource,233434.5033707865
2021-08-31,Android,UK,AppLovin,115285.8096569784
2021-08-31,Android,UK,Unity,166206.6815864023
2021-09-02,iOS,US,AdMob,4662295.168696318
2021-09-02,iOS,US,other,654273.1555786785
2021-09-02,iOS,US,Amazon,960885.215751152
2021-09-02,iOS,US,Chartboost,407202.7669168279
2021-09-02,iOS,US,Unity,999803.3363881952
2021-09-02,iOS,US,IronSource,1937989.6083073441
2021-09-02,iOS,US,Facebook,1902365.16640354
2021-09-02,iOS,US,AppLovin,1056213.0201589826
2021-09-03,iOS,US,Facebook,1773387.4986312909
2021-09-03,iOS,US,Chartboost,448773.8736144577
2021-09-03,iOS,US,IronSource,2000024.3917348885
2021-09-03,iOS,US,Amazon,1842475.6001714284
2021-09-03,iOS,US,AppLovin,1141983.586658961
2021-09-03,iOS,US,other,727769.69739969
2021-09-03,iOS,US,Unity,1879008.8260397888
2021-09-03,iOS,US,AdMob,5640851.077869286
2021-09-02,iOS,UK,AdMob,396383.93893129774
2021-09-02,iOS,UK,Unity,106635.97999628252
2021-09-02,iOS,UK,other,101498.09083333332
2021-09-02,iOS,UK,AppLovin,63968.990491803284
2021-09-02,iOS,UK,Chartboost,65453.028619312616
2021-09-02,iOS,UK,IronSource,146883.14804780876
2021-09-02,iOS,UK,Facebook,181978.42681043482
2021-09-01,iOS,AR,Chartboost,3365.465860465117
2021-09-01,iOS,AR,Facebook,758.8515000000001
2021-09-01,iOS,AR,other,574.9870912778905
2021-09-01,iOS,AR,IronSource,3154.219655172413
2021-09-01,iOS,AR,AppLovin,1682.5628025477704
2021-09-01,iOS,AR,Amazon,3609.672
2021-09-01,iOS,UK,other,151151.67692307688
2021-09-01,iOS,UK,AppLovin,84449.10122905027
2021-09-01,iOS,UK,IronSource,179292.13832039523
2021-09-01,iOS,UK,AdMob,1110312.761121795
2021-09-01,iOS,UK,Unity,149528.85976811594
2021-09-01,iOS,UK,Chartboost,81587.12877777778
2021-09-01,iOS,UK,Facebook,354640.63235294115
2021-08-30,iOS,US,Amazon,1012900.2790811885
2021-08-30,iOS,US,Unity,1916691.4265454104
2021-08-30,iOS,US,AdMob,5092331.1391418185
2021-08-30,iOS,US,other,790487.9904752851
2021-08-30,iOS,US,Chartboost,494301.70272917615
2021-08-30,iOS,US,Facebook,2329571.3977894736
2021-08-30,iOS,US,AppLovin,1197711.1669541092
2021-08-30,iOS,US,IronSource,2046932.2291050584
2021-09-01,Android,AR,AdMob,86080.80328192246
2021-09-01,Android,AR,AppLovin,129119.00033333336
2021-09-01,Android,AR,IronSource,20903.947787747034
2021-09-01,Android,AR,other,49032.27646086957
2021-09-01,Android,AR,Unity,56107.46082157205
2021-09-01,Android,AR,Facebook,48606.507557263845
2021-09-01,Android,AR,Amazon,31715.65326530612
2021-09-01,Android,AR,Chartboost,42327.22278173516
2021-09-03,Android,AR,Amazon,38053.0002972973
2021-09-03,Android,AR,Unity,60503.337861678076
2021-09-03,Android,AR,AdMob,74813.39931786168
2021-09-03,Android,AR,other,38488.95098797654
2021-09-03,Android,AR,Chartboost,30517.821240131583
2021-09-03,Android,AR,Facebook,52560.58778213517
2021-09-03,Android,AR,AppLovin,93635.46218055557
2021-09-03,Android,AR,IronSource,23659.266623424188
2021-09-04,iOS,AR,AppLovin,2174.428048780488
2021-09-04,iOS,AR,IronSource,3574.2109947643976
2021-09-04,iOS,AR,Chartboost,1603.806354838709
2021-09-04,iOS,AR,Facebook,2736.11525
2021-09-04,iOS,AR,other,527.0107184115524
2021-09-04,iOS,AR,Unity,5549.3966666666665
2021-08-31,Android,US,Facebook,4283707.894252231
2021-08-31,Android,US,other,791973.966244464
2021-08-31,Android,US,IronSource,1248758.6711546588
2021-08-31,Android,US,Amazon,1528852.3023698127
2021-08-31,Android,US,AppLovin,1503166.2920406675
2021-08-31,Android,US,Unity,1844483.7265873675
2021-08-31,Android,US,Chartboost,531018.52272
2021-08-31,Android,US,AdMob,6544592.720634791
2021-09-05,Android,UK,Facebook,564747.3872398107
2021-09-05,Android,UK,AdMob,2034351.568011076
2021-09-05,Android,UK,other,132291.3557889908
2021-09-05,Android,UK,IronSource,266142.50116822444
2021-09-05,Android,UK,AppLovin,197564.22431380645
2021-09-05,Android,UK,Chartboost,104249.76604316544
2021-09-05,Android,UK,Unity,242614.8487360375
2021-09-04,Android,US,AdMob,10460650.747285657
2021-09-04,Android,US,IronSource,1927436.1197530862
2021-09-04,Android,US,AppLovin,2712411.5499302093
2021-09-04,Android,US,other,1197385.3169052692
2021-09-04,Android,US,Amazon,2307728.220315126
2021-09-04,Android,US,Facebook,6363523.835237439
2021-09-04,Android,US,Chartboost,522202.2618241378
2021-09-04,Android,US,Unity,3049492.608722755
2021-09-05,iOS,US,IronSource,3641351.740767669
2021-09-05,iOS,US,AppLovin,2280754.599622508
2021-09-05,iOS,US,Facebook,3807099.05515768
2021-09-05,iOS,US,AdMob,9496216.887363575
2021-09-05,iOS,US,Chartboost,716338.4473636366
2021-09-05,iOS,US,Unity,2641591.426675064
2021-09-05,iOS,US,Amazon,2246537.5451269043
2021-09-05,iOS,US,other,1738072.981502613
2021-09-04,Android,UK,Facebook,483967.96265426883
2021-09-04,Android,UK,AppLovin,194372.3286201016
2021-09-04,Android,UK,IronSource,236825.6799638989
2021-09-04,Android,UK,AdMob,1448696.768175
2021-09-04,Android,UK,other,146175.67987578947
2021-09-04,Android,UK,Chartboost,212523.7082496645
2021-09-04,Android,UK,Unity,286618.2019463109
2021-09-05,iOS,UK,IronSource,218926.93859897892
2021-09-05,iOS,UK,AppLovin,87489.33002973242
2021-09-05,iOS,UK,Unity,133251.19261670235
2021-09-05,iOS,UK,Chartboost,94794.33165933014
2021-09-05,iOS,UK,AdMob,757038.1411764707
2021-09-05,iOS,UK,Facebook,190572.42312
2021-09-05,iOS,UK,other,184314.06
2021-08-31,iOS,UK,AppLovin,75236.14214468085
2021-08-31,iOS,UK,Facebook,450963.988676923
2021-08-31,iOS,UK,AdMob,1032768.2635414016
2021-08-31,iOS,UK,IronSource,158152.26933333333
2021-08-31,iOS,UK,Chartboost,45033.188555932196
2021-08-31,iOS,UK,other,98118.95893333334
2021-08-31,iOS,UK,Unity,137536.9598161435
2021-09-01,Android,US,IronSource,1259463.5909297052
2021-09-01,Android,US,Facebook,3913471.0631758524
2021-09-01,Android,US,AdMob,6709713.455839795
2021-09-01,Android,US,AppLovin,1581182.9017518426
2021-09-01,Android,US,Unity,1958001.188639736
2021-09-01,Android,US,Amazon,1476788.2415999996
2021-09-01,Android,US,Chartboost,636013.5242139535
2021-09-01,Android,US,other,761104.4855994425
